Name,solvent_SMILES,CAS,G-score prediction,G-score prediction uncertainty,Relative Energy Difference (RED),Source
"2,2',4,4',5,5'-Hexachloro-1,1'-Biphenyl",Clc2cc(c1cc(Cl)c(Cl)cc1Cl)c(Cl)cc2Cl,35065-27-1,5.185,0.9174,0.8958236433584463,low-fidelity RED
"2,3',4,4',5,5'-Hexachlorobiphenyl",Clc2cc(c1cc(Cl)c(Cl)cc1Cl)cc(Cl)c2Cl,52663-72-6,5.16,0.97,0.8958236433584463,low-fidelity RED
"2,3',4,4',5-Pentachlorobiphenyl",Clc2cc(c1ccc(Cl)c(Cl)c1)c(Cl)cc2Cl,31508-00-6,5.462,0.9998,0.8077747210701762,low-fidelity RED
"3,3',4,4',5-Pentachloro-1,1'-Biphenyl",Clc2cc(c1ccc(Cl)c(Cl)c1)cc(Cl)c2Cl,57465-28-8,5.458,0.9981,0.8077747210701762,low-fidelity RED
"2,4,4',5-Tetrachlorobiphenyl",Clc2cc(c1ccc(Cl)cc1)c(Cl)cc2Cl,32690-93-0,5.798,1.028,0.8329165624478847,low-fidelity RED
"3,4,4',5-Tetrachlorobiphenyl",Clc2cc(c1ccc(Cl)cc1)cc(Cl)c2Cl,70362-50-4,5.431,1.032,0.8329165624478847,low-fidelity RED
"2,2',4,4',5-Pentachlorobiphenyl",Clc2cc(c1ccc(Cl)cc1Cl)c(Cl)cc2Cl,38380-01-7,5.428,0.9639,0.8077747210701762,low-fidelity RED
"3,5-Dichloro-1,1'-Biphenyl",Clc2cc(c1ccccc1)cc(Cl)c2,34883-41-5,5.507,0.923,0.8268917704270612,low-fidelity RED
"2,2',4,4',6-Pentachlorodiphenylether",Clc2cc(Cl)cc(Cl)c2Oc1ccc(Cl)cc1Cl,104294-16-8,5.714,1.135,0.9864709828474428,low-fidelity RED
"2,2',4-Trichlorobiphenyl/Pcb",Clc2cc(Cl)ccc2c1c(Cl)cccc1,37680-66-3,5.452,1.035,0.7000000000000003,low-fidelity RED
"2,2',4,4',5,6'-Hexachlorodiphenylether",Clc2cc(Oc1c(Cl)cc(Cl)cc1Cl)c(Cl)cc2Cl,106220-81-9,5.449,1.249,0.9620940702446937,low-fidelity RED
"2,2',4,4',5,5'-Hexachlorodiphenylether",Clc2cc(Oc1cc(Cl)c(Cl)cc1Cl)c(Cl)cc2Cl,71859-30-8,5.118,1.057,0.9620940702446937,low-fidelity RED
"2,4,4',5-Tetrachlorodiphenyl Ether",Clc2cc(Oc1ccc(Cl)cc1)c(Cl)cc2Cl,61328-45-8,5.569,1.177,0.9672771061076552,low-fidelity RED
"2,2',4,4',5-Pentachlorodiphenyl Ether",Clc2cc(Oc1ccc(Cl)cc1Cl)c(Cl)cc2Cl,60123-64-0,5.413,1.045,0.9864709828474428,low-fidelity RED
"2,3,7,8-Tetrachlorodibenzofuran",Clc2cc1c3cc(Cl)c(Cl)cc3oc1cc2Cl,51207-31-9,5.429,1.109,0.8919781387455642,low-fidelity RED
Alpha(p-Chlorophenyl)Cinnamonitrile,Clc2ccc(C(/C#N)=C/c1ccccc1)cc2,3695-93-0,6.164,1.204,0.9490126448051153,low-fidelity RED
"2,2',3,3',4,6'-Hexachlorobiphenyl",Clc2ccc(c1c(Cl)ccc(Cl)c1Cl)c(Cl)c2Cl,38380-05-1,5.615,0.9989,0.8958236433584463,low-fidelity RED
"2,2',3,4,4',5'-Hexachlorobiphenyl",Clc2ccc(c1cc(Cl)c(Cl)cc1Cl)c(Cl)c2Cl,35065-28-2,5.598,1.093,0.8958236433584463,low-fidelity RED
"2,2',3,4,5'-Pentachloro-1,1'-Biphenyl",Clc2ccc(c1cc(Cl)ccc1Cl)c(Cl)c2Cl,38380-02-8,5.584,1.081,0.8077747210701762,low-fidelity RED
"2,3',4',5-Tetrachloro-1,1'-Biphenyl",Clc2ccc(c1cc(Cl)ccc1Cl)cc2Cl,32598-11-1,5.455,0.9763,0.7889866919029755,low-fidelity RED
"2,3,3',4,4'-Pentachlorobiphenyl",Clc2ccc(c1ccc(Cl)c(Cl)c1)c(Cl)c2Cl,32598-14-4,5.644,1.053,0.8077747210701762,low-fidelity RED
"3,3',4,4'-Tetrachloro-1,1'-Biphenyl",Clc2ccc(c1ccc(Cl)c(Cl)c1)cc2Cl,32598-13-3,5.476,0.9412,0.7889866919029755,low-fidelity RED
"2,3',4,4'-Tetrachlorobiphenyl",Clc2ccc(c1ccc(Cl)cc1Cl)cc2Cl,32598-10-0,5.522,0.8944,0.7889866919029755,low-fidelity RED
Trichlorobiphenyl,Clc2ccc(c1ccccc1)c(Cl)c2Cl,25323-68-6,5.628,0.9577,0.5905505905508859,low-fidelity RED
"2,2',5,5'-Tetrachloro-1,1'-Biphenyl",Clc2ccc(Cl)cc2c1c(Cl)ccc(Cl)c1,35693-99-3,5.367,0.9157,0.7889866919029755,low-fidelity RED
"2,2',5-Trichloro-1,1'-Biphenyl",Clc2ccc(Cl)cc2c1c(Cl)cccc1,37680-65-2,5.328,1.036,0.7000000000000003,low-fidelity RED
"2,4',5-Trichloro-1,1'-Biphenyl",Clc2ccc(Cl)cc2c1ccc(Cl)cc1,16606-02-3,5.699,1.033,0.799218368157289,low-fidelity RED
"2,2',3,4,4',5'-Hexachlorodiphenylether",Clc2ccc(Oc1cc(Cl)c(Cl)cc1Cl)c(Cl)c2Cl,71585-36-9,5.454,1.195,0.9620940702446937,low-fidelity RED
"2,2',4,6'-Tetrachlorobiphenyl",Clc2cccc(Cl)c2c1c(Cl)cc(Cl)cc1,68194-04-7,5.458,0.9799,0.7889866919029755,low-fidelity RED
"2,2',6-Trichlorobiphenyl",Clc2cccc(Cl)c2c1c(Cl)cccc1,38444-73-4,5.517,0.8949,0.7000000000000003,low-fidelity RED
"2,2',6,6'-Tetrachloro-1,1'-Biphenyl",Clc2cccc(Cl)c2c1c(Cl)cccc1Cl,15968-05-5,5.327,0.8588,0.7889866919029755,low-fidelity RED
"2,4',6-Trichlorobiphenyl",Clc2cccc(Cl)c2c1ccc(Cl)cc1,38444-77-8,5.151,1.051,0.799218368157289,low-fidelity RED
"2,2'-Dichlorobiphenyl",Clc2ccccc2c1c(Cl)cccc1,13029-08-8,5.321,0.8964,0.7449832212875669,low-fidelity RED
"2,4'-Dichlorobiphenyl/Pcb",Clc2ccccc2c1ccc(Cl)cc1,34883-43-7,5.74,1.014,0.7623975340988455,low-fidelity RED
2-Chlorobiphenyl,Clc2ccccc2c1ccccc1,27323-18-8,5.419,0.8704,0.9467048114380742,low-fidelity RED
Temazepam,Clc3cc\1c(N(C(=O)C/N=C/1c2ccccc2)C)cc3,846-50-4,5.817,1.171,0.8937281465859738,low-fidelity RED
"2,3,6,7-Tetrachlorodibenzofuran",Clc3cc1c(oc2c1ccc(Cl)c2Cl)cc3Cl,57117-39-2,5.7,1.237,0.8919781387455642,low-fidelity RED
"3,6-Dichlorodibenzofuran",Clc3ccc1c(oc2c1cccc2Cl)c3,74918-40-4,5.259,1.174,0.9263503656824453,low-fidelity RED
Triazolam,Clc4ccccc4C/2=N/Cc1nnc(n1c3c\2cc(Cl)cc3)C,28911-01-5,5.329,1.309,0.9486832980505138,low-fidelity RED
4-Chlorobenzyl Chloride,ClCC1=CC=C(Cl)C=C1,104-83-6,5.8,1.021,0.9303897032964197,low-fidelity RED
Benzyl Chloride,ClCC1=CC=CC=C1,100-44-7,5.596,0.8911,0.8112490369793968,high-fidelity RED
2-Chloroethyl Benzene,ClCCC1=CC=CC=C1,622-24-2,5.49,0.8642,0.515388203202207,high-fidelity RED
Phosphorus Trichloride,ClP(Cl)Cl,12/2/19 0:00,4.926,0.847,0.9420721840708386,high-fidelity RED
Diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,53320-84-6,5.817,1.171,0.8937281465859738,low-fidelity RED
Nicergoline,CN1CC(CC2(C1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br,27848-84-6,7.099,1.738,0.9864709828474432,low-fidelity RED
Cinnamaldehyde / Methyl Anthranilate Schiff's Base,COC(=O)C1=CC=CC=C1N=C\C=C\C2=CC=CC=C2,94386-48-8,6.732,1.217,0.9089829481348916,low-fidelity RED
Benzaldehyde / Methyl Anthranilate Schiff's Base,COC(=O)C1=CC=CC=C1N=CC2=CC=CC=C2,37837-44-8,6.903,1.019,0.9810708435174292,low-fidelity RED
4-Fluoro-3-Nitrobenzofluoride,FC1=CC([N+]([O-])=O)=C(F)C=C1,364-74-9,5.229,1.143,0.8863548950617919,high-fidelity RED
"Benzene, 1-Chloro-3-Fluoro-",FC1=CC=CC(=C1)Cl,625-98-9,4.646,1.008,0.9624188277460073,low-fidelity RED
Fluorobenzene,FC1=CC=CC=C1,462-06-6,4.838,0.7552,0.9685685313905245,high-fidelity RED
"N,N'-Bis(2-Methylphenyl)Guanidine",N(=C(/Nc1ccccc1C)N)\c2ccccc2C,97-39-2,7.101,1.149,0.7905694150420949,low-fidelity RED
4'-n-Hexyl-4-Cyanobiphenyl,N#Cc2ccc(c1ccc(cc1)CCCCCC)cc2,41122-70-7,6.976,1.192,0.8219641111386796,low-fidelity RED
"N,N-Dicyclohexylbenzothiazole-2-Sulphenamide",n1c4ccccc4sc1SN(C2CCCCC2)C3CCCCC3,4979-32-2,6.665,1.342,0.9594920531197744,low-fidelity RED
4-Phenylpyridine ,N2=CC=C(C1=CC=CC=C1)C=C2,939-23-1,6.067,0.8916,0.9937303457175893,low-fidelity RED
Tri-M-Cresyl Phosphate,O(P(OC1=CC(=CC=C1)C)(=O)OC2=CC(=CC=C2)C)C3=CC(=CC=C3)C,563-04-2,6.463,1.196,0.9698582370635408,low-fidelity RED
Ozone,O=[O+][O-],10028-15-6,5.29,0.8032,0.4301162633521311,high-fidelity RED
Deoxybenzoin,O=C(C2=CC=CC=C2)CC1=CC=CC=C1,451-40-1,7.303,1.093,0.8849435010213923,low-fidelity RED
Phenyl Benzoate,O=C(C2=CC=CC=C2)OC1=CC=CC=C1,93-99-2,7.194,0.9705,0.9912113800799505,low-fidelity RED
Fentanyl,O=C(N(c1ccccc1)C3CCN(CCc2ccccc2)CC3)CC,437-38-7,7.038,1.339,0.9749999999999991,low-fidelity RED
Taxol,O=C(N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]5C[C]6(O)[C@@H](OC(=O)c2ccccc2)[C@H]3[C](C)([C@@H](O)C[C@H]4OC[C]34OC(C)=O)C(=O)[C@H](OC(C)=O)\C(=C5/C)[C]6(C)C)c7ccccc7,33069-62-4,7.921,2.043,0.9663074045043845,low-fidelity RED
Methyl-p-Toluate,O=C(OC)C1=CC=C(C)C=C1,99-75-2,6.869,0.9683,0.9344115795515375,high-fidelity RED
Dicyclohexyl Phthalate,O=C(OC1CCCCC1)c3ccccc3C(=O)OC2CCCCC2,84-61-7,7.473,1.151,0.9249999999999995,low-fidelity RED
"1,1'-Methylenebis(Isocyanatobenzene)",O=C=NC(C=C2)=CC=C2CC1=CC=C(N=C=O)C=C1,26447-40-5,6.311,1.164,0.9829801625668749,low-fidelity RED
Vinclozolin,O=C2OC(C(=O)N2c1cc(Cl)cc(Cl)c1)(\C=C)C,50471-44-8,5.923,1.271,0.9069178573608528,low-fidelity RED
"Dibenzo[B,F]Cyclohepten-1-One",O=C3c1ccccc1\C=C/c2c3cccc2,2222-33-5,7.308,1.029,0.8678277478854892,low-fidelity RED
Androstenedione,O=C4/C=C3/CC[C@@H]2[C@H](CC[C]1(C(=O)CC[C@H]12)C)[C]3(C)CC4,63-05-8,6.646,1.312,0.7215434844830898,low-fidelity RED
Progesterone,O=C4\C=C2/[C]([C@H]1CC[C]3([C@@H](C(=O)C)CC[C@H]3[C@@H]1CC2)C)(C)CC4,57-83-0,7.578,1.324,0.8448372624357889,low-fidelity RED
Megestrol Acetate,O=C4\C=C3\C(=C/[C@@H]1[C@H](CC[C]2([C](OC(=O)C)(C(=O)C)CC[C@@H]12)C)[C]3(C)CC4)C,3562-63-8,7.022,1.381,0.9711462299777506,low-fidelity RED
Anethole,O=C4C[C@@H]3CC[C@@H]2[C@H](CC[C]1(/C=C\C[C@H]12)C)[C]3(C)CC4,18339-16-7,6.207,1.272,0.9394147114027968,low-fidelity RED
Cumylphenyl,O=P(Oc1ccccc1)(Oc2ccccc2)Oc4cc(c3ccccc3)cc(c4)C(C)C,34364-42-6,6.085,1.331,0.9893179468704689,low-fidelity RED
Nadolol,OC(CNC(C)(C)C)COc1cccc2c1C[C@H](O)[C@H](O)C2,42200-33-9,8.126,1.375,0.9842509842514757,low-fidelity RED
Phenyl Vinyl Sulfide,S(\C=C)c1ccccc1,1822-73-7,5.717,0.9603,0.9607939425287815,low-fidelity RED
2-Ethyl-(1-Thiaethyl)-Benzene,S(C)-c(ccc1)c(c1)CC,20760-06-9,6.689,1.021,0.8415016339853415,low-fidelity RED
3-Methyl-(1-Thiaethyl)-Benzene,S(C)-c(ccc1)cc1C,4886-77-5,5.991,0.9201,0.7420411039827911,low-fidelity RED
3-Methyl-(1-Thiapropyl)-Benzene,S(CC)-c(ccc1)cc1C,34786-24-8,6.181,1.004,0.8066132902450838,low-fidelity RED
